,0-3,3-6,6-9,9-12,12-15,15-18,18-21,21-24,24-27,27-30,30-33,33-36,36-39,39-42,42-45,Subject,Session,Condition,BinaryCondition,TernaryCondition
0,0.5695958769006052,0.1357872168781888,0.059400146062208926,0.034837172137153274,0.02385580623653197,0.01829761590182435,0.015320516306622428,0.01396568426510318,0.01249650529217526,0.011575260704286999,0.010994758712822496,0.011132486741690036,0.010195414294352058,0.010338629186573366,0.010028453220418685,Sub01,Session0101,Anesthetized,Unconscious,Unconscious
0,0.5394489611768103,0.12326536297064172,0.056835682385687744,0.030843185356645503,0.02194621708095907,0.01671494523354052,0.014021957300873588,0.012704710568457216,0.011354700762428522,0.010592134725690185,0.010584042490861558,0.010217559067894164,0.009951359456345177,0.010528414890450258,0.009530056781111221,Sub01,Session0101,Anesthetized,Unconscious,Unconscious
0,0.598758924625954,0.13033977099454963,0.05544890716979238,0.03205484443210555,0.02174490844994523,0.017213907600622358,0.014858537490937638,0.013575591411232619,0.011377933571600005,0.010874743374502064,0.010674241742784045,0.010045449185748106,0.010543771907825248,0.009743286813830167,0.009592915419900481,Sub01,Session0101,Anesthetized,Unconscious,Unconscious
0,1.2109226498126493,0.5711570604053059,0.14641999478937434,0.07599471491902086,0.05455917156696828,0.0375692508881573,0.02420681716934604,0.020662385405681567,0.01604395877511039,0.015411414153592378,0.014807144204975899,0.012510265714443788,0.01178653866650299,0.011585051519238544,0.01218230951699581,Sub01,Session0101,Anesthetized,Unconscious,Unconscious
0,0.5512077464482651,0.13016490035861383,0.05989357340417683,0.036878557724667325,0.02369393699183795,0.01848336104712116,0.015007879546181373,0.013505017600485185,0.01184772833980199,0.01143826533472224,0.010708964531502827,0.010632161866396378,0.010821746353284416,0.009868988136783947,0.010050127180839833,Sub01,Session0101,Anesthetized,Unconscious,Unconscious
0,0.5076635131312857,0.12628968170942786,0.05819322066029345,0.03476484874183756,0.024324191419272292,0.018459025717206264,0.014826058598673314,0.013012796750842014,0.0117334129083419,0.01146611694285113,0.010803355451287508,0.01010041094422071,0.010378067185784682,0.009766067150524114,0.00964997298544102,Sub01,Session0101,Anesthetized,Unconscious,Unconscious
0,0.5094774927947613,0.12103062704637804,0.059485134640955686,0.033361913592002274,0.022625515885645466,0.017439756559046806,0.014925591734805423,0.013241648252669087,0.012266152817514508,0.01110503504390698,0.010726881977178717,0.010663250601950296,0.010660360893983537,0.010340740026959675,0.009992211980084093,Sub01,Session0101,Anesthetized,Unconscious,Unconscious
0,0.5284734317072924,0.12510579316320264,0.05701283957677973,0.035294140900472205,0.02239966757232256,0.01793109046410758,0.014330151824631222,0.012714540740682007,0.012033193681862875,0.011108723626401591,0.011054920836608046,0.010678450083227294,0.010708887699003368,0.009750551376802946,0.009440948180368568,Sub01,Session0101,Anesthetized,Unconscious,Unconscious
0,0.5577465553770441,0.12069361539867723,0.060763825151638085,0.035793547340346975,0.023895055055809404,0.018575660490884167,0.014478924796686795,0.012676728060604308,0.011233738247110754,0.010924789914125245,0.0100030279349009,0.010341897907218551,0.010003211070029477,0.01026581768383458,0.0098587969345862,Sub01,Session0101,Anesthetized,Unconscious,Unconscious
0,0.5682670743239896,0.1198332751794062,0.06018181109781134,0.03505266703159163,0.02487436817714787,0.01949629854665729,0.015827119925781653,0.01485134091108916,0.013003088566031341,0.012089685821924668,0.011614598329588855,0.011006805101673288,0.0104391663472583,0.01004678196235781,0.010000150686833595,Sub01,Session0101,Anesthetized,Unconscious,Unconscious
0,0.5352718223881816,0.11648921688938764,0.05679025165314336,0.03577601055675402,0.023689688670044944,0.018805211841594182,0.015658344013263378,0.013513300260747202,0.012113715734774565,0.011343848553758166,0.010988817569560336,0.010350897547771529,0.010275031817349097,0.009543079998760782,0.009409101020293787,Sub01,Session0101,Anesthetized,Unconscious,Unconscious
0,0.5417484708739531,0.12203840158613669,0.055327982869944,0.035506402348066596,0.026251031945973984,0.01937023513480594,0.014940882571215697,0.013775683924604303,0.011843842857533737,0.011238048135684919,0.011220443216889045,0.010556917368903223,0.010414439600744547,0.009410494045221339,0.00925284729334507,Sub01,Session0101,Anesthetized,Unconscious,Unconscious
0,0.4902544503834931,0.1211302819405414,0.06283561154329789,0.038724849067901676,0.027208119313572556,0.021584602019327635,0.01703534438517243,0.015915461778654907,0.013286296865444346,0.011756637797563339,0.011647502379554885,0.010745769102729086,0.01062277043290495,0.010566796137463474,0.01032601840151575,Sub01,Session0101,Anesthetized,Unconscious,Unconscious
0,0.5251500763491077,0.1245628612696025,0.05888048148430548,0.03799855641434562,0.024866449617688427,0.01907379343685882,0.01565032457084385,0.01369449865044801,0.011765098153324825,0.011217255976480796,0.010388966809162837,0.010071340623053706,0.009922023132573036,0.00920622976954622,0.009199571283700749,Sub01,Session0101,Anesthetized,Unconscious,Unconscious
0,0.49929332448027075,0.11829098207845731,0.05632538842728747,0.03444936296652341,0.021477307820001883,0.017061383177426136,0.013731165017731231,0.01268518110536559,0.011590389682416607,0.010745556028523723,0.010298653175252687,0.010266545652642617,0.010313554052495727,0.009731829204605212,0.009464159792136575,Sub01,Session0101,Anesthetized,Unconscious,Unconscious
0,0.49391131311497016,0.11692417493669473,0.06545111401091751,0.044083388021015364,0.027377146975757778,0.02006717642669047,0.016926916249737804,0.015055032639094185,0.013381847580334819,0.012736262553404843,0.011824000440184215,0.011461210682115594,0.011211123521962614,0.01028490214939335,0.009770726761513667,Sub01,Session0101,Anesthetized,Unconscious,Unconscious
0,0.5319330976440789,0.12361275062320774,0.0614240474390268,0.04031976060983662,0.02552691443195344,0.01913242354089003,0.015717163390204573,0.013945694749709199,0.012706297021409234,0.011566335359144338,0.011579132827681282,0.010801767326922881,0.010305028169608559,0.009878445464022527,0.009836275691684515,Sub01,Session0101,Anesthetized,Unconscious,Unconscious
0,0.543224335963099,0.12541095532797364,0.063868303997058,0.042638590999023854,0.02939648009355589,0.020981235885287317,0.0169879335024895,0.0156689210323193,0.013293859783850604,0.012507426087844872,0.011749274327431882,0.011667276289473184,0.011083928063333826,0.01085603593758668,0.0102268150311359,Sub01,Session0101,Anesthetized,Unconscious,Unconscious
0,1.2964628678471763,0.4096816851288207,0.12037209229215295,0.07200145538791622,0.04646799015937774,0.03427658956701381,0.025141990040454754,0.01975681347098914,0.016310334898781448,0.013499944723952212,0.013516370921183067,0.012122067992731184,0.011476616449914661,0.011101200114966682,0.011215787194335941,Sub01,Session0101,Anesthetized,Unconscious,Unconscious
0,0.6366790106112908,0.12267359019100556,0.060269119533689304,0.0417141303241617,0.02630037459529848,0.020062391712454025,0.015884604417495663,0.013547953513637752,0.012477924686937699,0.011557333947400309,0.011203670332755714,0.010530088865359985,0.010034291712193135,0.009804246473675124,0.009265786988309778,Sub01,Session0101,Anesthetized,Unconscious,Unconscious
0,0.5051980599150618,0.11998636393385924,0.06392221119727981,0.04436417433452931,0.027994503721020976,0.021769060044983794,0.017763144124807787,0.015228235094410273,0.01369400823504174,0.013043134771284718,0.011649274733012359,0.01115894870603658,0.010765565285759122,0.010284907896270862,0.010078350594696533,Sub01,Session0101,Anesthetized,Unconscious,Unconscious
0,0.6577487166842675,0.13311551471659222,0.0642836773517229,0.0407216423079788,0.026954861328043023,0.019716697492255762,0.016704411194425048,0.014490514914603509,0.013085342605758384,0.012355162083288785,0.011994694167873769,0.010568108114038539,0.01066094710389672,0.01005389671537206,0.009823952364094638,Sub01,Session0101,Anesthetized,Unconscious,Unconscious
0,0.5507526235412782,0.12459342565624934,0.06169064475357967,0.041135604043647404,0.027209128418454142,0.020570117549564657,0.01701557884756945,0.013785142740765706,0.012665922895587491,0.012454153360777017,0.011196261532178215,0.010736904160558816,0.010680879419110724,0.00982803741937755,0.010027856850490804,Sub01,Session0101,Anesthetized,Unconscious,Unconscious
0,0.5415397874633624,0.13136509515128852,0.06480049616499266,0.040310738755014806,0.028147766384081084,0.019725982945042,0.016093442375197924,0.013883903818361538,0.012804680300112998,0.011217495335716884,0.0108408677865468,0.010556240002755618,0.010514749809794874,0.009498638471754892,0.009198038328114482,Sub01,Session0101,Anesthetized,Unconscious,Unconscious
0,0.5245450389245563,0.11894307256272298,0.06331809121704647,0.040249330335227824,0.028491937439111284,0.020611269766161705,0.01622099867373809,0.01392471042656602,0.01314851512337715,0.012129252840697902,0.01157282119024086,0.010988940790028788,0.010644821816259791,0.01029885741160388,0.009992679700484975,Sub01,Session0101,Anesthetized,Unconscious,Unconscious
0,0.5725751973891299,0.12594633737856073,0.06791432629591812,0.04319640196828116,0.02943128335113213,0.02146849114692693,0.017595533123433378,0.015233101995160498,0.01364525361488306,0.012614608974996794,0.01186998085407734,0.011244150058739709,0.010723870139070366,0.010503199000023677,0.010119730104538599,Sub01,Session0101,Anesthetized,Unconscious,Unconscious
0,0.5199365811902084,0.11898167412105937,0.0632163814178564,0.04544490443611289,0.03161215574229797,0.022404989501006594,0.018516126200204326,0.016419629094047,0.013752000295773491,0.012922153260104197,0.01226301642880837,0.011550823272936064,0.010782267789201275,0.01090583683057777,0.01034447289791347,Sub01,Session0101,Anesthetized,Unconscious,Unconscious
0,0.5214767193304892,0.1256116886534692,0.06001892732555556,0.03700048951295795,0.026407296516128533,0.018683374607265917,0.016239960322339833,0.013985472556921693,0.012485478825285012,0.011609265554700493,0.011371569159080556,0.010502413248902278,0.009580089585834525,0.009362774387650154,0.009412967348888138,Sub01,Session0101,Anesthetized,Unconscious,Unconscious
0,0.5258423366412163,0.12014558324737482,0.06052547623687177,0.03799295377852446,0.02661370901342869,0.019111741980482322,0.01668699439531316,0.014787358177874963,0.012470816187367341,0.011369147059713092,0.011289577801660833,0.010277602259986366,0.01018564490642281,0.009728749797871963,0.008960531076178778,Sub01,Session0101,Anesthetized,Unconscious,Unconscious
0,0.532643539249595,0.12337891241714376,0.06285634719667271,0.04140848805311198,0.02817385435587714,0.021254552734753813,0.017442382237598003,0.015393324092536274,0.013172847210194436,0.012222919060624898,0.011528636223774499,0.011288059289800857,0.010802539658949586,0.010883252558332258,0.010184627329024365,Sub01,Session0101,Anesthetized,Unconscious,Unconscious
0,0.5555017819688881,0.12336732045432164,0.06632546548836182,0.04471815965486176,0.03044380418660514,0.02301748691563265,0.018489070646386312,0.015390041532034856,0.014175328924675889,0.012641713031567657,0.012210097752044936,0.011996861243732351,0.010905082013832746,0.010467904273687857,0.010412308042148943,Sub01,Session0101,Anesthetized,Unconscious,Unconscious
0,0.510509512793877,0.11955094114032115,0.060809309742683115,0.040173161285390314,0.02698942576433965,0.02150256709446007,0.017587830346029974,0.015493326030885176,0.013788112659819487,0.012623840160927486,0.011860859421689789,0.011216461053145634,0.01087345312298395,0.010161916632707747,0.010031138163969758,Sub01,Session0101,Anesthetized,Unconscious,Unconscious
0,0.5453975419182254,0.12145494724509272,0.0623523580220878,0.03915117400542542,0.02820357015852624,0.021202110687118622,0.017417977307166353,0.015011369621693856,0.012792497856044792,0.012927605630568363,0.011861690273530975,0.01073801967757132,0.010599394079787132,0.009823632969442346,0.009527045294554956,Sub01,Session0101,Anesthetized,Unconscious,Unconscious
0,0.5225140836944541,0.12225600417992658,0.06518535756591042,0.04764743292074275,0.03173467382255689,0.023027813490708836,0.019516511577302047,0.01622361866265774,0.015149987832365411,0.01415717200156657,0.012500128866226153,0.011571537295953874,0.01114424152749414,0.010882045483697889,0.010217310623894279,Sub01,Session0101,Anesthetized,Unconscious,Unconscious
0,0.5070444337229659,0.11625596746931308,0.05857688849227981,0.03779312799151099,0.02479308112451852,0.01978046993254138,0.015969015911039167,0.014512472400670951,0.012060804450951196,0.011812169264142199,0.010044654740258981,0.009613109889736888,0.00939716557409319,0.009350948700970267,0.009021889643784621,Sub01,Session0101,Anesthetized,Unconscious,Unconscious
0,0.5453442048643282,0.12477926213372052,0.0607734328306568,0.043163365292698146,0.02865554232241085,0.02187522217029942,0.01744770589065662,0.014211765138679873,0.013879721471009705,0.012465183337146336,0.011487053653246008,0.010753898688890056,0.010264012150445328,0.010468100451646523,0.00960567879218421,Sub01,Session0101,Anesthetized,Unconscious,Unconscious
0,0.6054118913673497,0.12431509288488655,0.06664486203722153,0.042881800982784074,0.02996707250628578,0.021833801512613493,0.017249903286498277,0.01473539617743505,0.012839049085880514,0.011821984600992179,0.011864338372150408,0.011242172665179118,0.010299091579002882,0.010334374205347866,0.009473379141706317,Sub01,Session0101,Anesthetized,Unconscious,Unconscious
0,0.5469318801129506,0.11941273974700203,0.06155948590376579,0.041515267923296746,0.028496944435999,0.021241649507918552,0.017338211112182284,0.014960131566580642,0.013237589643237891,0.01216973340382124,0.011332984914561991,0.010322487702481144,0.00985767775446855,0.009668172144762451,0.009192040663861962,Sub01,Session0101,Anesthetized,Unconscious,Unconscious
0,0.5218647695546706,0.12247419762887181,0.06484030824973425,0.04367751927704471,0.027515121953021183,0.021558347207442985,0.017751176274827783,0.014919555031240466,0.013209207670201038,0.012458844210128583,0.01154290690475971,0.010860328310257345,0.010344355132123588,0.009811111944450737,0.009382517471134378,Sub01,Session0101,Anesthetized,Unconscious,Unconscious
0,0.5315640942353196,0.12369520596293093,0.06614457510474776,0.04380015294133839,0.03190861735582832,0.022426708055753884,0.0182687364946959,0.015956045556705795,0.014085748616858228,0.012850077907125258,0.01226030746148038,0.011371408168629214,0.010711812354652843,0.010374460200777246,0.009853787713633521,Sub01,Session0101,Anesthetized,Unconscious,Unconscious
0,0.5434229872172127,0.12600363714122706,0.06573898586106455,0.0412556345262718,0.028535234750221034,0.021991712596327172,0.017204701174216276,0.015197217944151457,0.01407128850167794,0.01227001749242502,0.011214490630074455,0.011002089390163108,0.010363735687538412,0.010089990829706984,0.009618712649278934,Sub01,Session0101,Anesthetized,Unconscious,Unconscious
0,0.570401068494093,0.12288490581814657,0.06440681220591236,0.039516695378546095,0.025936598707987944,0.01987644725857094,0.016554170862845687,0.014692681809609785,0.013252846749904285,0.012135996938979472,0.01153060678968001,0.010553622100040069,0.00971514532162034,0.009483598204094192,0.00926959594455086,Sub01,Session0101,Anesthetized,Unconscious,Unconscious
0,0.5379189028038466,0.12753647530525533,0.07050899617929848,0.043003825735801,0.03141504025497233,0.023484942567876064,0.018772710108929676,0.016829908541593767,0.016014604827051915,0.013798481010205992,0.013108371111333896,0.011870592138388364,0.011304664941003541,0.01105338660001794,0.010063236073183409,Sub01,Session0101,Anesthetized,Unconscious,Unconscious
0,0.5292698106373851,0.1230303151105531,0.06566343424299759,0.04323181177732087,0.030721540953521177,0.02221679887814386,0.019351590297871656,0.016028512319134863,0.013935288313049257,0.01304638070708916,0.011848797862870662,0.011745529646989463,0.010829087478516845,0.01027590406012484,0.009611672410165088,Sub01,Session0101,Anesthetized,Unconscious,Unconscious
0,0.5265260720131792,0.119905470407044,0.06358358384423601,0.044269183880220137,0.02758482757546728,0.0212661428636691,0.018299986855893714,0.015095467619351158,0.012974282538737144,0.012401975652469355,0.011647230389308027,0.01070459071873017,0.009736198621728672,0.009723117305910096,0.009120090133422644,Sub01,Session0101,Anesthetized,Unconscious,Unconscious
0,0.5232381077753117,0.1236341745491763,0.06682481019498793,0.04527202424937216,0.0315208470404373,0.02528423676133669,0.019084149788463383,0.016899182394222993,0.014147272447559485,0.013384276000751209,0.012248019566117823,0.011039581410568856,0.010730160889712832,0.010080132900191954,0.009501806503730647,Sub01,Session0101,Anesthetized,Unconscious,Unconscious
0,0.576365140809466,0.1258108006409843,0.06736046163042139,0.04458383553968174,0.03230608168422166,0.024769141429844155,0.019305158244852454,0.016865422768274324,0.014769273303995467,0.013312307663816437,0.012854485838378756,0.012137793559125663,0.011997449156442158,0.011189788065034309,0.011233841278706788,Sub01,Session0101,Anesthetized,Unconscious,Unconscious
0,0.5441583522460708,0.11997705336864095,0.06547555899050991,0.04195527395298926,0.028450459107234025,0.02133371801798177,0.01869083217511344,0.015624674131785041,0.014231234640652228,0.01260465739948967,0.011810470416185041,0.011174132635363791,0.010466555727501487,0.010201690913938712,0.010630297365335167,Sub01,Session0101,Anesthetized,Unconscious,Unconscious
0,0.5492875359868751,0.12543134270465398,0.06912315424752184,0.04364721590169775,0.030653722583585067,0.02199186973435378,0.01823974050842314,0.016379781242848033,0.014121339410818187,0.01355031585194072,0.012414089224557235,0.011175910788573218,0.011417057988899257,0.010276634946640188,0.009885083609730238,Sub01,Session0101,Anesthetized,Unconscious,Unconscious
0,0.5132502628280536,0.12487483022644953,0.06564910058125674,0.043979743708816056,0.03225927947029504,0.02229983129166318,0.018866078851925407,0.016725599871830414,0.01497083588727564,0.014040274400973173,0.012613865387261934,0.011550679043342924,0.011371815511529295,0.010450802625071146,0.009681891175827309,Sub01,Session0101,Anesthetized,Unconscious,Unconscious
0,0.534607924901938,0.1278511924848931,0.061997563967990145,0.043182563781015995,0.029199458812919184,0.02269029686245065,0.01802787079008673,0.015265905959704786,0.013470449323295457,0.01224507074268713,0.011494321788308975,0.010214860439991622,0.010061834178403138,0.009502643051555064,0.009312800761827745,Sub01,Session0101,Anesthetized,Unconscious,Unconscious
0,0.5735280898410224,0.12137330185223079,0.06355682847626114,0.045178405114313466,0.02903659139758996,0.021564110714200797,0.018129311232873938,0.015272799254834988,0.014013495330744755,0.012531679449112022,0.012051822348126292,0.011944286850128761,0.010932823098264861,0.010177400695057483,0.009452260361925716,Sub01,Session0101,Anesthetized,Unconscious,Unconscious
0,0.5334080746733443,0.12269929493348859,0.06891540594944501,0.047450366544423875,0.03247518852518316,0.023693675970697315,0.018316409163405153,0.016193471980790373,0.014481293569636195,0.013769223148137494,0.012235136794151332,0.011437266871491,0.010517761192130427,0.010542738867654182,0.010002397854403827,Sub01,Session0101,Anesthetized,Unconscious,Unconscious
0,0.5738406399888183,0.12216080383647175,0.061983830753372965,0.043498128796626866,0.03099680455365174,0.023634009793805304,0.01871193575449662,0.01646070601904136,0.01520960230969768,0.013600674776560786,0.013020063626042763,0.011864609793036746,0.011020547510069818,0.010866555522219608,0.010021674751529581,Sub01,Session0101,Anesthetized,Unconscious,Unconscious
0,0.7736385649947578,0.3117875520571847,0.09351727783441513,0.06012291626218862,0.0389217012766672,0.028511112020807257,0.023521194592281185,0.019525422112897692,0.01620648104996479,0.01503706539752565,0.01376823891417163,0.012940890991980527,0.011704806866627065,0.011277237197070545,0.009958966099095164,Sub01,Session0101,Anesthetized,Unconscious,Unconscious
0,0.9788696432130397,0.1916190395373566,0.08227549272765058,0.05382752662994877,0.037904083520192464,0.02844599966108208,0.02231986787573708,0.019433921282224414,0.016665602759932834,0.015000444542535232,0.013603753491519164,0.0124724215877278,0.012149547364285418,0.011339301478564627,0.010434508873425567,Sub01,Session0101,Anesthetized,Unconscious,Unconscious
0,0.8863619354717517,0.17752558576567518,0.08875242713996476,0.06338465302260089,0.039871510309123316,0.028429975025042385,0.02476457504496978,0.021214758840784144,0.018197155811423556,0.01682953856723118,0.015866035243098528,0.015119145905794985,0.01331664413232149,0.012542007906250652,0.01266660089267101,Sub01,Session0101,Anesthetized,Unconscious,Unconscious
0,0.7117369778574607,0.16598549475894625,0.07784465899017193,0.05638520987753911,0.038160148965720675,0.027118807210805628,0.022732976455987132,0.01962173455119813,0.01771791867707248,0.015663742019194737,0.014493246701399662,0.013251214680381995,0.012424651086496279,0.012166732594554948,0.01132231679278258,Sub01,Session0101,Anesthetized,Unconscious,Unconscious
0,0.535141456493673,0.12489446528930516,0.06739507113411915,0.043677498511835264,0.03325189252240581,0.02471892838428384,0.019303744099975692,0.017368229277807696,0.015487116186030568,0.014208745653109395,0.01312743166869276,0.011508963581700223,0.011277714111087188,0.010473010699687464,0.010177518350585505,Sub01,Session0101,Anesthetized,Unconscious,Unconscious
0,0.9452795019751191,0.23122162495524956,0.10266521474272526,0.0549218440223227,0.04035437072088375,0.030115033425733854,0.022830690547736964,0.018809878303788302,0.016072007026766567,0.014874314134271644,0.013373059455661697,0.012126684804631211,0.011106235146352344,0.010494098610440839,0.00997383004455194,Sub01,Session0101,Anesthetized,Unconscious,Unconscious
0,0.6515938433819899,0.1633284460622502,0.07994554218170775,0.05184907607912365,0.03961485949907196,0.027142782992381036,0.021758208231886275,0.01974597444393063,0.017591756271014256,0.01596563805311796,0.014618662362172479,0.013117699884996094,0.013001723336078373,0.01189341809838127,0.011361743256445176,Sub01,Session0101,Anesthetized,Unconscious,Unconscious
0,0.8893916436992113,0.18970929375569476,0.09093654649842081,0.05197911721790728,0.03544127297359748,0.025259028964293,0.0214389929740306,0.018016038701134086,0.015752620995887714,0.014435883178597281,0.01253061207081574,0.012107518739828967,0.01123589165342219,0.01112168370303637,0.01051677279207447,Sub01,Session0101,Anesthetized,Unconscious,Unconscious
0,0.7913608342175308,0.2937717187908441,0.1328085420890642,0.06601909103765859,0.04334920663768985,0.026789271934034617,0.02077582625708139,0.018746658759069824,0.015452027328438096,0.014036088150391382,0.013696622302703744,0.012130729261309838,0.011282661892267253,0.010058212752190881,0.01048612276442998,Sub01,Session0101,Anesthetized,Unconscious,Unconscious
0,1.061420729323756,0.3352517157466703,0.10743711798234673,0.06595786434717166,0.048910961586093725,0.03044624262917845,0.023602328564502163,0.019001638712142034,0.01681572322332994,0.014558755255520812,0.013373912266946586,0.013070910590960074,0.011497024727578407,0.011439171715593744,0.011665428555461793,Sub01,Session0101,Anesthetized,Unconscious,Unconscious
0,0.7500170806366688,0.15951191798963385,0.0789165538335997,0.04834037870791292,0.033222582999632586,0.026246156035851315,0.020621571815330128,0.018085247871814984,0.015424087796337534,0.014406817530618518,0.012837235284609413,0.01210926703087692,0.01175565392449214,0.011496203338156803,0.011138395101576307,Sub01,Session0101,Anesthetized,Unconscious,Unconscious
0,0.783808087911307,0.374845098314249,0.15988959536301953,0.07629278825733021,0.046120348072162136,0.026712295414809996,0.02256114006831867,0.02297039170851347,0.018217413632196318,0.015332847466892875,0.013953901070045939,0.01305196107087205,0.012492932656192925,0.011403960318540733,0.011313253745620342,Sub01,Session0101,Anesthetized,Unconscious,Unconscious
